Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_label,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_label,RandomForest_prediction,RandomForest_probability,RandomForest_label
microsoft/phi-4,Summarize the following text: ,XSum,"assistantTroy Polamalu, drafted by the Pittsburgh Steelers in 2003, won","Troy Polamalu, one of the best safeties in history, is retiring from the NFL after 12 seasons.","{'Min_10.0% Prob': 7.10546875, 'Min_20.0% Prob': 6.3115234375, 'Min_30.0% Prob': 4.912946428571429, 'Min_40.0% Prob': 4.237847222222222, 'Min_50.0% Prob': 3.4340006510416665}",0.4686115682125091,"{'rouge1': Score(precision=0.17647058823529413, recall=0.3, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.17647058823529413, recall=0.3, fmeasure=0.22222222222222224)}",69,0,0.19145321021190498,Not Contaminated,1,0.5764735505042599,Likely Contaminated,0,0.36526532699326814,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantDarren Grayson has resigned from his position as chief executive of the East Sussex Healthcare,"The chief executive of two Sussex hospitals, which the health watchdog said were inadequate, has resigned.","{'Min_10.0% Prob': 10.125, 'Min_20.0% Prob': 9.260416666666666, 'Min_30.0% Prob': 7.79765625, 'Min_40.0% Prob': 6.448939732142857, 'Min_50.0% Prob': 5.65625}",0.5404064655303955,"{'rouge1': Score(precision=0.4375, recall=0.4666666666666667, fmeasure=0.45161290322580644), 'rouge2': Score(precision=0.2, recall=0.21428571428571427, fmeasure=0.20689655172413796), 'rougeL': Score(precision=0.25, recall=0.26666666666666666, fmeasure=0.2580645161290323)}",90,1,0.5501917281817943,Likely Contaminated,1,0.5504970555832785,Likely Contaminated,1,0.7150851966660791,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the challenges faced by Venezuelans, particularly in the Petare slum","Marta doesn't need to go shopping today, because her fridge is filled with all the products her family requires.","{'Min_10.0% Prob': 8.75390625, 'Min_20.0% Prob': 6.7890625, 'Min_30.0% Prob': 6.009765625, 'Min_40.0% Prob': 5.357666015625, 'Min_50.0% Prob': 4.783735795454546}",0.0211270283907651,"{'rouge1': Score(precision=0.05, recall=0.07692307692307693, fmeasure=0.060606060606060615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05, recall=0.07692307692307693, fmeasure=0.060606060606060615)}",88,0,0.29078067146074676,Not Contaminated,1,0.5022134544547859,Likely Contaminated,0,0.20498854617604623,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantA female racing greyhound was found abandoned in the Overton area of Lancaster, with",A racing greyhound was found dead with its right ear cut off in what is believed to be a crude tactic to prevent its owners being traced.,"{'Min_10.0% Prob': 10.56640625, 'Min_20.0% Prob': 7.96328125, 'Min_30.0% Prob': 6.681640625, 'Min_40.0% Prob': 5.771484375, 'Min_50.0% Prob': 5.149135044642857}",0.642143726348877,"{'rouge1': Score(precision=0.2222222222222222, recall=0.42857142857142855, fmeasure=0.29268292682926833), 'rouge2': Score(precision=0.11538461538461539, recall=0.23076923076923078, fmeasure=0.15384615384615388), 'rougeL': Score(precision=0.18518518518518517, recall=0.35714285714285715, fmeasure=0.24390243902439024)}",98,0,0.3552233142159224,Not Contaminated,0,0.4505310028795349,Not Contaminated,1,0.5425129885304504,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn the final round of pool matches, Saracens defeated the Tigers and will face","Reigning champions Saracens will host Leicester, with Exeter at home to Harlequins in an all-Premiership semi-final line-up in the Anglo-Welsh Cup.","{'Min_10.0% Prob': 6.328125, 'Min_20.0% Prob': 5.035993303571429, 'Min_30.0% Prob': 4.429865056818182, 'Min_40.0% Prob': 3.95390625, 'Min_50.0% Prob': 3.582442434210526}",0.4427393078804016,"{'rouge1': Score(precision=0.16, recall=0.2857142857142857, fmeasure=0.20512820512820512), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.14285714285714285, fmeasure=0.10256410256410256)}",113,0,0.39819436024611066,Not Contaminated,1,0.5446449675089702,Likely Contaminated,0,0.38267933169771423,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantClive Weatherhogg, 43, was found guilty and jailed for charges related","A man jailed for six years for coercing a woman into having sex with a stranger and sending ""revenge porn"" to her family has had the convictions quashed.","{'Min_10.0% Prob': 8.162760416666666, 'Min_20.0% Prob': 6.997395833333333, 'Min_30.0% Prob': 6.034071180555555, 'Min_40.0% Prob': 5.033353365384615, 'Min_50.0% Prob': 4.45703125}",0.3340290486812591,"{'rouge1': Score(precision=0.10714285714285714, recall=0.2727272727272727, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.037037037037037035, recall=0.1, fmeasure=0.05405405405405406), 'rougeL': Score(precision=0.07142857142857142, recall=0.18181818181818182, fmeasure=0.10256410256410255)}",118,0,0.42244724226734737,Not Contaminated,0,0.45643875209208434,Not Contaminated,0,0.4414278294160261,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn a recent motorcycle race, the Clogher rider narrowly defeated Alastair See",Keith Farmer followed up his double at Knockhill by winning the Supersport sprint race at Snetterton on Saturday.,"{'Min_10.0% Prob': 10.87109375, 'Min_20.0% Prob': 10.0, 'Min_30.0% Prob': 8.528459821428571, 'Min_40.0% Prob': 7.155381944444445, 'Min_50.0% Prob': 5.868896484375}",0.2533028125762939,"{'rouge1': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.08333333333333333, fmeasure=0.06666666666666667)}",89,1,0.502765134088782,Likely Contaminated,1,0.6671742011157534,Likely Contaminated,0,0.3792043993588111,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn a coordinated operation in Staffordshire, law enforcement agencies conducted a significant recovery of suspected",Eight men have been arrested on suspicion of drugs offences after three vehicles were stopped on the M6 motorway.,"{'Min_10.0% Prob': 6.43359375, 'Min_20.0% Prob': 5.712890625, 'Min_30.0% Prob': 4.8720703125, 'Min_40.0% Prob': 4.23193359375, 'Min_50.0% Prob': 3.74912109375}",0.265941709280014,"{'rouge1': Score(precision=0.05263157894736842, recall=0.06666666666666667, fmeasure=0.058823529411764705), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.06666666666666667, fmeasure=0.058823529411764705)}",98,1,0.8134696113826028,Likely Contaminated,0,0.4490021427742175,Not Contaminated,1,0.8623074564324562,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOver the past seven months, an average of two cases per week have been reported involving","Sixty-two men and women from Northern Ireland, who responded to requests to perform sex acts online, have been targeted by blackmailers.","{'Min_10.0% Prob': 9.75, 'Min_20.0% Prob': 7.81953125, 'Min_30.0% Prob': 7.129464285714286, 'Min_40.0% Prob': 6.508984375, 'Min_50.0% Prob': 5.875751201923077}",0.1795440912246704,"{'rouge1': Score(precision=0.13636363636363635, recall=0.1875, fmeasure=0.15789473684210525), 'rouge2': Score(precision=0.047619047619047616, recall=0.06666666666666667, fmeasure=0.05555555555555555), 'rougeL': Score(precision=0.13636363636363635, recall=0.1875, fmeasure=0.15789473684210525)}",93,1,0.9138293008679613,Likely Contaminated,1,0.5744088424000049,Likely Contaminated,1,0.8996733576880637,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantElizabeth Bowe, 50, was found severely injured in St Andrews on September ",The police watchdog has launched an investigation following the death of a 50-year-old woman.,"{'Min_10.0% Prob': 9.8828125, 'Min_20.0% Prob': 7.868489583333333, 'Min_30.0% Prob': 6.324609375, 'Min_40.0% Prob': 5.638997395833333, 'Min_50.0% Prob': 4.70556640625}",0.1341363787651062,"{'rouge1': Score(precision=0.0625, recall=0.08333333333333333, fmeasure=0.07142857142857144), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.08333333333333333, fmeasure=0.07142857142857144)}",77,1,0.5978521790861324,Likely Contaminated,1,0.5237662918163085,Likely Contaminated,0,0.4680677174133055,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text describes ongoing anti-government protests in Venezuela, which began in San Cristobal",A top Venezuelan military commander says the security forces have retaken control of the streets in the western city of San Cristobal.,"{'Min_10.0% Prob': 10.05859375, 'Min_20.0% Prob': 7.7375, 'Min_30.0% Prob': 6.773995535714286, 'Min_40.0% Prob': 5.6595703125, 'Min_50.0% Prob': 5.009521484375}",0.4357821047306061,"{'rouge1': Score(precision=0.13636363636363635, recall=0.21428571428571427, fmeasure=0.16666666666666663), 'rouge2': Score(precision=0.047619047619047616, recall=0.07692307692307693, fmeasure=0.058823529411764705), 'rougeL': Score(precision=0.13636363636363635, recall=0.21428571428571427, fmeasure=0.16666666666666663)}",93,1,0.5561259141055318,Likely Contaminated,1,0.5303005801996616,Likely Contaminated,1,0.5643180338108741,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the Funding for Lending Scheme (FLS), initiated by the UK","Funding for Lending (FLS), the Bank of England and Treasury scheme, initially to boost bank lending to households and companies, opened for business at the beginning of August 2012.","{'Min_10.0% Prob': 7.072916666666667, 'Min_20.0% Prob': 5.857700892857143, 'Min_30.0% Prob': 4.902521306818182, 'Min_40.0% Prob': 4.340625, 'Min_50.0% Prob': 3.8914473684210527}",0.8018221855163574,"{'rouge1': Score(precision=0.27586206896551724, recall=0.6153846153846154, fmeasure=0.380952380952381), 'rouge2': Score(precision=0.07142857142857142, recall=0.16666666666666666, fmeasure=0.1), 'rougeL': Score(precision=0.20689655172413793, recall=0.46153846153846156, fmeasure=0.28571428571428575)}",143,0,0.19203133254473864,Not Contaminated,1,0.5299807903859483,Likely Contaminated,0,0.3316003610897186,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe 20-year-old center-back played 12 matches this season, contributing to Portsmouth",Portsmouth defender Jack Whatmough has signed a new two-year contract.,"{'Min_10.0% Prob': 10.8671875, 'Min_20.0% Prob': 9.2578125, 'Min_30.0% Prob': 6.40234375, 'Min_40.0% Prob': 5.725, 'Min_50.0% Prob': 4.760044642857143}",0.3442142605781555,"{'rouge1': Score(precision=0.18181818181818182, recall=0.14285714285714285, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.07142857142857142, fmeasure=0.08)}",67,1,0.7958040611433591,Likely Contaminated,1,0.6168597494213581,Likely Contaminated,1,0.677917721167721,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantCornwall Live, a digital news outlet owned by Trinity Mirror, expressed frustration after being",Website reporters covering Theresa May's visit to Cornwall have complained they were not allowed to film her.,"{'Min_10.0% Prob': 14.6171875, 'Min_20.0% Prob': 10.809895833333334, 'Min_30.0% Prob': 8.6796875, 'Min_40.0% Prob': 7.212611607142857, 'Min_50.0% Prob': 6.142361111111111}",0.1834761649370193,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",88,0,0.3977218311786776,Not Contaminated,1,0.5708765998897466,Likely Contaminated,1,0.5510326381135204,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantAn unannounced inspection report highlighted significant issues at HMP Woodhill, a high","Inspectors have raised concerns about the number of suicides at a Buckinghamshire prison, after four ""self-inflicted deaths"" last year.","{'Min_10.0% Prob': 7.97265625, 'Min_20.0% Prob': 6.63046875, 'Min_30.0% Prob': 6.231584821428571, 'Min_40.0% Prob': 5.612109375, 'Min_50.0% Prob': 4.680138221153846}",0.2503295838832855,"{'rouge1': Score(precision=0.1, recall=0.16666666666666666, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.16666666666666666, fmeasure=0.125)}",107,1,0.8030513382952745,Likely Contaminated,1,0.579764898544223,Likely Contaminated,1,0.8274220722926092,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text recounts the tragic capsizing of the ferry Herald of Free Enterprise shortly after leaving,"On 6 March 1987, passenger ferry the Herald of Free Enterprise pulled out of its berth at the Belgium port of Zeebrugge carrying 459 passengers and 80 crew.","{'Min_10.0% Prob': 9.721354166666666, 'Min_20.0% Prob': 6.742745535714286, 'Min_30.0% Prob': 5.513849431818182, 'Min_40.0% Prob': 4.532356770833333, 'Min_50.0% Prob': 3.7181332236842106}",0.5949604511260986,"{'rouge1': Score(precision=0.2857142857142857, recall=0.5, fmeasure=0.36363636363636365), 'rouge2': Score(precision=0.1111111111111111, recall=0.2, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.17857142857142858, recall=0.3125, fmeasure=0.22727272727272727)}",119,0,0.3468547659791929,Not Contaminated,0,0.428060983205939,Not Contaminated,0,0.4103733188877024,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe 28-year-old player, who was a free agent after leaving Blackpool where","League Two side Crewe Alexandra have signed defender Eddie Nolan on a one-year-contract, with the option of a further year based on appearances.","{'Min_10.0% Prob': 8.037109375, 'Min_20.0% Prob': 7.30078125, 'Min_30.0% Prob': 5.936767578125, 'Min_40.0% Prob': 4.997514204545454, 'Min_50.0% Prob': 4.136997767857143}",0.353791207075119,"{'rouge1': Score(precision=0.08, recall=0.14285714285714285, fmeasure=0.10256410256410256), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.14285714285714285, fmeasure=0.10256410256410256)}",110,1,0.6661558739913944,Likely Contaminated,1,0.5273684764331146,Likely Contaminated,1,0.6522580968599254,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantVicente del Bosque's former assistant, Sanchez, signed a contract extension in",Deportivo La Coruna have sacked boss Victor Sanchez after a disappointing end to their season in La Liga.,"{'Min_10.0% Prob': 6.263671875, 'Min_20.0% Prob': 5.8681640625, 'Min_30.0% Prob': 5.392578125, 'Min_40.0% Prob': 4.906982421875, 'Min_50.0% Prob': 4.456640625}",0.3821247816085815,"{'rouge1': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2)}",79,1,0.8397874774142593,Likely Contaminated,1,0.620337728897408,Likely Contaminated,1,0.8407146877954804,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn a dominant performance, Wakefield secured a significant victory over Huddersfield in",Wakefield reached their first Challenge Cup semi-final for eight years by beating Huddersfield in the last eight.,"{'Min_10.0% Prob': 8.68359375, 'Min_20.0% Prob': 6.94140625, 'Min_30.0% Prob': 6.0703125, 'Min_40.0% Prob': 5.48828125, 'Min_50.0% Prob': 4.795809659090909}",0.6272594928741455,"{'rouge1': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2), 'rouge2': Score(precision=0.058823529411764705, recall=0.09090909090909091, fmeasure=0.07142857142857142), 'rougeL': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2)}",86,0,0.35272982870380054,Not Contaminated,1,0.5343755041144906,Likely Contaminated,0,0.2782262679788829,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn a closely contested match, Portsmouth and Carlisle United ended in a 1-",Promotion hopefuls Portsmouth opened their season with a frustrating draw at home to 10-man Carlisle.,"{'Min_10.0% Prob': 14.9765625, 'Min_20.0% Prob': 11.6044921875, 'Min_30.0% Prob': 9.586588541666666, 'Min_40.0% Prob': 8.042724609375, 'Min_50.0% Prob': 6.797265625}",0.581749439239502,"{'rouge1': Score(precision=0.1875, recall=0.23076923076923078, fmeasure=0.20689655172413793), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.15384615384615385, fmeasure=0.13793103448275862)}",80,1,0.6468150334197681,Likely Contaminated,1,0.7851747242947535,Likely Contaminated,1,0.6558134036802674,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe High Court dismissed a winding-up petition against the Exiles, a rugby club,","London Welsh have avoided liquidation after paying their debts, and are now set to be taken over by an United States-based investment group.","{'Min_10.0% Prob': 11.42578125, 'Min_20.0% Prob': 9.31796875, 'Min_30.0% Prob': 8.189174107142858, 'Min_40.0% Prob': 6.80390625, 'Min_50.0% Prob': 5.903846153846154}",0.2116127610206604,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",109,1,0.6394584472497535,Likely Contaminated,1,0.560530827040622,Likely Contaminated,1,0.690955604852664,Likely Contaminated
